,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#149,AR:,,Seiong,,A,"728,380",98.78%,UY,,,#149,PE:,,SapeSape,,A,"501,142",97.59%,PT,,,#149,MY:,,Chiyuu,,A,"584,338",96.01%,DK,,,#149,PE:,,MiguisXD,,A,"483,737",98.28%,UA,,,#149,PE:,,P r a h,, S ,"580,882",95.84%,PT,,,#149,VN:,,electrostrike,,B,"222,999",89.71%,MY,,,,,,,,,,,,,,#149,DK:,,thebeastjona,,A,"490,897",97.04%,VN,,,,,,,,,,,,,,#149,CN:,,Ledeau_Fox,,A,"613,739",97.08%,AT,,,#149,FR:,,Hifkil,,A,"733,549",98.55%,CL,,,#149,ID:,,Thatnoobguy,NM,A,"459,139",94.11%,FI,,,#149,JP:,,Furamun,HD,A,"619,518",97.40%,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#150,PH:,,Jitterish,,S,"724,535",97.47%,SE,,,#150,BE:,,MRB,,A,"496,613",96.61%,TR,,,#150,AT:,,Teppi,,S,"583,375",97.31%,CN,,,#150,DK:,,Sobu-,,A,"482,400",97.48%,VN,,,#150,VN:,,smthelse,,A,"579,720",96.65%,TW,,,#150,PE:,,P r a h,,B,"172,358",88.93%,KZ,,,,,,,,,,,,,,#150,BE:,,Vinnie,,A,"474,773",95.25%,AR,,,,,,,,,,,,,,#150,ES:,,[dekori],,S,"611,390",96.64%,IT,,,#150,VN:,,baoo,,A,"723,967",94.88%,MY,,,#150,HK:,,Hibiki,NM,A,"457,158",98.57%,GR,,,#150,UA:,,POMAH,HD,A,"610,914",98.76%,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#151,PH:,,NathanRam1918,,S,"723,710",98.84%,NL,,,#151,PT:,,RafaMat,,A,"495,909",98.10%,UA,,,#151,AR:,,smashcae,,S,"578,711",97.42%,TR,,,#151,KZ:,,nybia,,A,"480,643",97.39%,PT,,,#151,SG:,,Tebi,, S ,"570,680",96.97%,HK,,,#151,PE:,,Daldor,,B,"167,984",88.38%,UA,,,,,,,,,,,,,,#151,GR:,,bisbo,,A,"473,282",96.49%,JP,,,,,,,,,,,,,,#151,FR:,,JapWhite,,A,"610,270",98.53%,ES,,,#151,TR:,,Clutch,,A,"722,104",97.77%,UY,,,#151,ID:,,MejiroMcQueen,HD,A,"456,300",95.59%,FI,,,#151,NL:,,John breathe,NM,A,"597,609",99.50%,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#152,PH:,,Icarussy,,S,"722,853",99.86%,SE,,,#152,PT:,,RafaMat,,A,"495,046",98.92%,KZ,,,#152,AT:,,Akuma no Tenshi,,S,"577,446",97.15%,TH,,,#152,PH:,,zonelouise,,A,"466,772",98.43%,SE,,,#152,MY:,,Harumi Ena,,A,"569,345",96.61%,VN,,,#152,UA:,,CRIMEA,,F,0,0.00%,PE,,,,,,,,,,,,,,#152,HK:,,Hibiki,,A,"471,146",97.15%,JP,,,,,,,,,,,,,,#152,CN:,,lolol235,,A,"608,108",96.48%,NO,,,#152,UY:,,El Milanga,,A,"719,430",97.66%,BE,,,#152,SE:,,Andros,HR,A,"455,530",96.60%,BR,,,#152,PH:,,NathanRam1918,NM,A,"596,799",98.72%,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#153,PE:,,SapeSape,,A,"722,730",96.36%,PT,,,#153,BR:,,-izzy,,A,"492,005",96.86%,PH,,,#153,KZ:,,Ravexi,,S,"571,411",96.22%,PE,,,#153,UA:,,dench,,A,"465,817",96.44%,PT,,,#153,GR:,,MyAimPeeps,,A,"565,980",95.71%,HK,,,,,,,,,,,,,,,,,,,,,,,,,#153,TH:,,-Kedama,,A,"468,448",97.52%,NO,,,,,,,,,,,,,,#153,TR:,,Clutch,,A,"599,512",94.82%,AR,,,#153,ES:,,A L E P H,,A,"718,498",98.95%,FR,,,#153,AR:,,Seiong,HR,A,"453,947",96.16%,UY,,,#153,AR:,,smashcae,NM,A,"594,699",97.83%,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#154,FR:,,Hifkil,,A,"716,074",99.48%,ES,,,#154,UY:,,PLOXARU,,A,"491,155",98.12%,BE,,,#154,ES:,,[dekori],,S,"569,391",96.79%,CL,,,#154,BE:,,Hanori,,A,"464,128",98.06%,AR,,,#154,RO:,,etn,,A,"562,140",98.12%,NZ,,,,,,,,,,,,,,,,,,,,,,,,,#154,JP:,,hosesan1020,,A,"462,951",95.69%,GR,,,,,,,,,,,,,,#154,PE:,,SapeSape,,B,"598,099",91.33%,PT,,,#154,SG:,,Dawnwing,,A,"718,105",97.77%,JP,,,#154,DK:,,Polle,HR,A,"452,525",94.81%,VN,,,#154,HK:,,Tsukime,NM,A,"593,760",98.93%,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#155,BR:,,VitorSkull,,S,"714,033",99.56%,PH,,,#155,CN:,,lolol234,,A,"487,651",95.87%,AT,,,#155,ID:,,MejiroMcQueen,,S,"568,680",96.58%,NZ,,,#155,UA:,,nooneloves,,A,"463,098",98.40%,KZ,,,#155,ID:,,MineFrostID,,A,"559,035",96.78%,RO,,,,,,,,,,,,,,,,,,,,,,,,,#155,FI:,,savilju,,A,"462,310",97.12%,ID,,,,,,,,,,,,,,#155,FI:,,Isak-,,S,"595,290",96.28%,NZ,,,#155,PT:,,Kuronora,,A,"715,446",96.98%,PE,,,#155,JP:,,Furamun,NM,A,"450,647",97.87%,SG,,,#155,SG:,,qstronaut,HD,A,"591,355",97.86%,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#156,CL:,,Intercambing,,A,"711,531",98.68%,ES,,,#156,JP:,,hosesan1020,,A,"482,876",94.17%,GR,,,#156,PT:,,Meower,,A,"567,675",97.20%,KZ,,,#156,NL:,,Dolter,,A,"458,647",97.63%,SE,,,#156,KZ:,,shiyumi,,A,"551,016",98.89%,PT,,,,,,,,,,,,,,,,,,,,,,,,,#156,HK:,,Hibiki,,A,"448,939",95.77%,SG,,,,,,,,,,,,,,#156,PT:,,PeterPen,,A,"583,353",95.65%,UA,,,#156,TR:,,spray-,,A,"710,683",98.62%,BE,,,#156,PE:,,P r a h,NM,A,"444,450",95.93%,UA,,,#156,SE:,,scylla,NM,A,"586,055",98.45%,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#157,RO:,,origin_,,S,"710,045",99.22%,NZ,,,#157,UA:,,POMAH,,A,"481,284",95.51%,KZ,,,#157,JP:,,hosesan1020,,S,"567,031",96.69%,SG,,,#157,DK:,,thebeastjona,,A,"451,839",98.36%,VN,,,#157,UA:,,POMAH,, S ,"550,517",98.25%,PT,,,,,,,,,,,,,,,,,,,,,,,,,#157,FI:,,Mike Tyson,,A,"446,799",96.38%,ID,,,,,,,,,,,,,,#157,ES:,,[dekori],,S,"581,148",96.42%,FR,,,#157,MY:,,Harumi Ena,,A,"710,614",96.93%,VN,,,#157,BE:,,hexi,HR,A,"443,289",95.90%,TR,,,#157,DK:,,Polle,HR,A,"583,259",97.66%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#158,FR:,,Satsukiiii,,A,"708,658",99.37%,ES,,,#158,PT:,,Kenzol,,A,"477,411",98.10%,PE,,,#158,AT:,,Akuma no Tenshi,,A,"566,350",96.19%,CN,,,#158,PT:,,Kenzol,,A,"450,538",98.38%,PE,,,#158,GR:,,Nekkid,,A,"548,460",98.48%,HK,,,,,,,,,,,,,,,,,,,,,,,,,#158,KZ:,,Ravexi,,A,"445,049",97.15%,PT,,,,,,,,,,,,,,#158,KZ:,,Ravexi,,A,"580,340",97.11%,UA,,,#158,ID:,,Stixe,,A,"710,142",98.12%,RO,,,#158,VN:,,_Casiofx580vnx,HD,A,"441,659",95.74%,DK,,,#158,TH:,,Arz3,NM,A,"580,913",98.88%,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#159,KZ:,,ItzZeroIce,,A,"702,645",98.93%,PE,,,#159,BR:,,VitorSkull,,A,"469,773",95.48%,PH,,,#159,PH:,,Icarussy,,S,"566,291",97.40%,SE,,,#159,SE:,,melwem,,A,"445,296",98.50%,PH,,,#159,GR:,,-Puyu,,A,"534,403",97.87%,HK,,,,,,,,,,,,,,,,,,,,,,,,,#159,DK:,,Sobu-,,A,"442,556",96.06%,VN,,,,,,,,,,,,,,#159,NO:,,Melvr,,B,"577,012",92.53%,CN,,,#159,CL:,,alfiu,,A,"692,491",99.39%,ES,,,#159,FI:,,Amasetic,HR,A,"440,207",95.90%,NZ,,,#159,UA:,,nooneloves,NM,A,"580,740",99.03%,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#160,CL:,,Hanayume,,A,"702,428",97.46%,ES,,,#160,AR:,,Penguo,,A,"469,514",96.01%,UY,,,#160,GR:,,Nekkid,,A,"566,228",96.76%,JP,,,#160,CL:,,Hanayume,,A,"443,798",98.33%,ES,,,#160,TR:,,gheanfoil,,A,"533,101",97.10%,BE,,,,,,,,,,,,,,,,,,,,,,,,,#160,ID:,,MineFrostID,,A,"428,178",96.10%,RO,,,,,,,,,,,,,,#160,IT:,,Toukai Teiou,,A,"565,281",97.45%,FR,,,#160,HK:,,Hibiki,,A,"683,871",97.02%,SG,,,#160,SG:,,Eagle5324,HD,A,"438,141",97.17%,GR,,,#160,NL:,,G e n g a o z o,HD,A,"575,811",97.90%,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#161,AT:,,Akuma no Tenshi,,A,"701,491",98.71%,NO,,,#161,FR:,,Musty,,A,"465,548",98.64%,ES,,,#161,TW:,,Ruyaya,,A,"566,139",96.31%,VN,,,#161,DK:,,Polle,,A,"442,103",96.81%,VN,,,#161,TR:,,spray-,,A,"529,350",98.36%,BE,,,,,,,,,,,,,,,,,,,,,,,,,#161,VN:,,baoo,,A,"402,793",93.97%,MY,,,,,,,,,,,,,,#161,DK:,,Sobu-,,A,"557,798",97.17%,MY,,,#161,IT:,,Toukai Teiou,,A,"681,254",98.05%,FR,,,#161,ID:,,MineFrostID,HR,A,"435,224",95.01%,NZ,,,#161,NL:,,perthed again,HR,A,"574,637",98.16%,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#162,IT:,,-NyX,,A,"700,730",97.08%,ES,,,#162,KZ:,,ItzZeroIce,,A,"463,777",98.48%,PT,,,#162,TH:,,Arz3,,S,"564,743",96.69%,CN,,,#162,PE:,,MiguisXD,,A,"428,983",98.04%,PT,,,#162,RO:,,origin_,,A,"524,739",97.33%,FI,,,,,,,,,,,,,,,,,,,,,,,,,#162,BE:,,Hanori,,B,"396,486",93.12%,AR,,,,,,,,,,,,,,#162,PT:,,uatzap,,B,"550,373",93.18%,UA,,,#162,FR:,,Satsukiiii,,S,"673,864",98.82%,IT,,,#162,NZ:,,ozbert,HDHR,A,"432,661",94.70%,FI,,,#162,BE:,,hexi,HR,A,"571,708",97.91%,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#163,TR:,,gheanfoil,,A,"696,112",98.99%,AR,,,#163,AR:,,Bomilk,,A,"462,290",97.84%,BE,,,#163,NL:,,Wind Tales,,S,"555,998",96.12%,PH,,,#163,PT:,,Kuronora,,A,"428,071",97.46%,UA,,,#163,AR:,,Bomilk,, S ,"519,636",98.25%,TR,,,,,,,,,,,,,,,,,,,,,,,,,#163,TR:,,Clutch,,A,"387,148",95.47%,UY,,,,,,,,,,,,,,#163,NL:,,G e n g a o z o,,A,"548,474",95.94%,SE,,,#163,TW:,,willy0214,,A,"673,452",98.75%,DK,,,#163,PE:,,SapeSape,HR,A,"426,297",94.70%,PT,,,#163,ES:,,towny1,NM,A,"569,929",98.07%,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#164,UA:,,POMAH,,S,"694,516",98.33%,PT,,,#164,UA:,,EPEMA,,A,"461,933",96.07%,PT,,,#164,IT:,,Toukai Teiou,,S,"553,683",97.70%,ES,,,#164,GR:,,Leftie,,A,"424,268",97.46%,SG,,,#164,TW:,,GAO HAO,,A,"503,709",97.76%,VN,,,,,,,,,,,,,,,,,,,,,,,,,#164,PH:,,perhap,,A,"348,094",94.90%,SE,,,,,,,,,,,,,,#164,BR:,,VitorSkull,,A,"532,055",96.51%,PH,,,#164,TW:,,Flyer,,A,"669,008",98.73%,MY,,,#164,ID:,,lifeline,HR,A,"425,755",95.79%,FI,,,#164,TW:,,willy0214,HR,A,"568,828",98.17%,VN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#165,FI:,,Isak-,,S,"692,935",98.88%,RO,,,#165,NZ:,,pii,,A,"458,781",98.12%,ID,,,#165,DK:,,Sobu-,,S,"551,769",97.67%,MY,,,#165,BR:,,-izzy,,A,"414,470",97.02%,SE,,,#165,PE:,,P r a h,,A,"495,881",97.08%,UA,,,,,,,,,,,,,,,,,,,,,,,,,#165,SG:,,Tebi,,A,"345,286",94.16%,JP,,,,,,,,,,,,,,#165,IT:,,BELLOFIGO,,A,"526,227",94.83%,FR,,,#165,KZ:,,3uma,,A,"668,746",97.33%,PE,,,#165,GR:,,MyAimPeeps,NM,A,"423,218",97.00%,HK,,,#165,DK:,,Sobu-,HD,A,"567,858",98.78%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#166,RO:,,capybaras,,A,"690,666",98.75%,FI,,,#166,VN:,,Seamie,,A,"457,968",96.07%,TW,,,#166,PH:,,Icarussy,,A,"549,051",95.83%,NL,,,#166,TH:,,miinr,,A,"409,047",96.71%,AT,,,#166,ES:,,Palodex,,A,"489,470",96.50%,CL,,,,,,,,,,,,,,,,,,,,,,,,,#166,PT:,,Big Yikes,,A,"340,809",94.12%,KZ,,,,,,,,,,,,,,#166,PT:,,uatzap,,A,"522,678",95.90%,PE,,,#166,BE:,,hexi,,A,"668,405",98.66%,TR,,,#166,GR:,,-Puyu,HD,A,"423,056",95.45%,SG,,,#166,PT:,,Big Yikes,HR,A,"566,273",98.19%,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#167,IT:,,MeOwz,,S,"690,528",98.39%,FR,,,#167,FR:,,Geordie Greep,,A,"457,649",96.40%,CL,,,#167,VN:,,Seamie,,S,"547,480",96.10%,TW,,,#167,GR:,,KittyLikeme,,A,"408,970",96.01%,SG,,,#167,TR:,,gheanfoil,,A,"489,212",97.38%,AR,,,,,,,,,,,,,,,,,,,,,,,,,#167,VN:,,_Casiofx580vnx,,B,"327,082",91.83%,DK,,,,,,,,,,,,,,#167,FI:,,vaadin peukkua,,A,"516,382",96.12%,NZ,,,#167,UY:,,Melxdy,,A,"663,325",98.69%,TR,,,#167,DK:,,iamVill,NM,A,"421,259",93.69%,VN,,,#167,JP:,,RafuNa,HR,A,"564,182",98.00%,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#168,ID:,,MejiroMcQueen,,A,"688,835",99.11%,RO,,,#168,AT:,,Teppi,,A,"457,610",96.10%,TH,,,#168,DK:,,Polle,,A,"546,398",92.66%,VN,,,#168,UA:,,CRIMEA,,A,"404,120",97.87%,PT,,,#168,AR:,,smashcae,,A,"488,500",97.48%,TR,,,,,,,,,,,,,,,,,,,,,,,,,#168,GR:,,KittyLikeme,,B,"268,701",91.29%,JP,,,,,,,,,,,,,,#168,TR:,,gheanfoil,,A,"515,743",97.94%,UY,,,#168,SE:,,scylla,,A,"662,512",99.21%,NL,,,#168,PT:,,Kuronora,HR,A,"419,936",95.62%,KZ,,,#168,VN:,,baoo,NM,A,"564,051",99.26%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#169,AT:,,z9a,,A,"684,386",99.05%,NO,,,#169,IT:,,MeOwz,,A,"457,200",97.46%,CL,,,#169,ES:,,ESCRUPULILLO,,S,"545,446",96.06%,CL,,,#169,JP:,,Furamun,,A,"390,614",97.46%,HK,,,#169,UY:,,helvetia,,A,"486,752",98.10%,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#169,UA:,,nooneloves,,A,"512,094",97.80%,KZ,,,#169,FI:,,Xepei,,A,"655,296",97.94%,RO,,,#169,SG:,,qstronaut,HD,A,"413,565",96.27%,JP,,,#169,SE:,,melwem,HR,A,"563,659",97.81%,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#170,MY:,,mabayu,,A,"681,331",97.00%,DK,,,#170,ID:,,GNX,,A,"455,290",96.91%,RO,,,#170,VN:,,Seamie,,A,"544,586",97.33%,DK,,,#170,RO:,,Kehest,,A,"384,730",97.36%,ID,,,#170,KZ:,,3uma,,A,"485,237",97.20%,PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#170,UA:,,POMAH,,S,"511,133",96.37%,PT,,,#170,ES:,,Palodex,,S,"653,689",97.48%,FR,,,#170,AT:,,z9a,HR,A,"412,687",95.90%,NO,,,#170,VN:,,_Casiofx580vnx,HD,A,"561,965",98.24%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#171,MY:,,Harumi Ena,,A,"680,971",97.95%,VN,,,#171,IT:,,MeOwz,,A,"453,604",97.63%,ES,,,#171,UA:,,Kotsik,,A,"544,218",94.14%,PE,,,#171,UA:,,baIner,,A,"383,086",97.07%,PT,,,#171,FI:,,Kalanluu,,A,"485,196",97.67%,NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#171,UA:,,CRIMEA,,A,"510,229",95.22%,KZ,,,#171,MY:,,mabayu,,A,"653,125",98.09%,TW,,,#171,PT:,,RafaMat,HD,A,"411,663",97.28%,UA,,,#171,SG:,,Cymango,NM,A,"561,704",97.64%,HK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#172,PH:,,Rammu,,A,"680,453",98.96%,BR,,,#172,TH:,,TzArtifactz,,A,"451,769",94.86%,AT,,,#172,DK:,,thebeastjona,,A,"542,307",97.56%,VN,,,#172,PT:,,Big Yikes,,A,"374,766",98.02%,PE,,,#172,NL:,,G e n g a o z o,,A,"484,930",98.19%,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#172,AT:,,z10a,,A,"499,391",93.95%,CN,,,#172,ES:,,towny1,,A,"650,161",97.99%,CL,,,#172,FI:,,Mike Tyson,HR,A,"410,367",96.72%,RO,,,#172,ES:,,BabyScylla,HDHR,A,"560,295",95.38%,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#173,BE:,,Mornis,,A,"680,102",99.33%,UY,,,#173,FI:,,Amasetic,,A,"449,275",95.50%,ID,,,#173,NL:,,perthed again,,A,"541,798",95.80%,SE,,,#173,UY:,,Melxdy,,A,"369,721",97.68%,AR,,,#173,BE:,,Hanori,,A,"482,702",96.95%,UY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#173,IT:,,BELLOFIGO,,A,"499,203",96.12%,ES,,,#173,SG:,,Mekeyo,,A,"648,042",96.17%,JP,,,#173,AR:,,Penguo,NM,A,"392,012",96.16%,UY,,,#173,TW:,,Ruyaya,HD,A,"558,263",98.14%,VN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#174,RO:,,etn,,A,"679,702",99.20%,FI,,,#174,TH:,,-Kedama,,A,"445,333",95.22%,AT,,,#174,AR:,,Penguo,,S,"533,744",96.58%,TR,,,#174,UA:,,CRIMEA,,A,"349,312",97.12%,PE,,,#174,DK:,,thebeastjona,,A,"481,445",97.38%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#174,PE:,,[MG]-iky-,,S,"497,686",96.51%,PT,,,#174,ES:,,towny1,,A,"645,142",98.16%,FR,,,#174,RO:,,origin_,HD,A,"390,459",95.48%,NZ,,,#174,TW:,,Ruyaya,HD,A,"553,195",96.88%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#175,MY:,,n0 head,,A,"677,633",97.63%,VN,,,#175,ES:,,A L E P H,,A,"444,941",97.35%,CL,,,#175,UA:,,EPEMA,,A,"530,993",96.19%,KZ,,,#175,VN:,,baoo,,A,"347,274",95.84%,DK,,,#175,UY:,,El Milanga,,A,"477,060",96.88%,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#175,DK:,,Nordkild,,A,"496,193",88.53%,MY,,,#175,KZ:,,shiyumi,,A,"641,231",98.03%,PT,,,#175,UA:,,nooneloves,HR,A,"369,263",94.53%,PT,,,#175,DK:,,Cittas,NM,A,"544,884",97.43%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#176,FI:,,Isak-,,A,"676,419",98.26%,NZ,,,#176,FI:,,AllyrD,,A,"443,973",97.63%,ID,,,#176,KZ:,,shiyumi,,A,"528,936",98.06%,UA,,,#176,UA:,,APTEM,,A,"321,036",96.47%,PE,,,#176,DK:,,thebeastjona,,A,"476,428",97.82%,VN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#176,SE:,,Andros,,A,"487,746",95.03%,NL,,,#176,SG:,,Cymango,,A,"636,108",95.34%,GR,,,#176,DK:,,thebeastjona,HD,A,"365,354",96.89%,VN,,,#176,ES:,,marbl,NM,A,"541,928",97.97%,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#177,TW:,,Ethan2222,,A,"676,256",98.30%,DK,,,#177,VN:,,smthelse,,A,"442,823",96.66%,TW,,,#177,NZ:,,ozbert,,S,"523,844",95.12%,ID,,,,,,,,,,,,,,#177,TR:,,Ievi-,,A,"474,142",97.82%,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#177,MY:,,Harumi Ena,,S,"465,890",94.44%,DK,,,#177,UA:,,dench,,A,"635,042",96.25%,PE,,,#177,RO:,,origin_,HD,A,"359,057",95.79%,FI,,,#177,NL:,,Dolter,HD,A,"541,196",97.72%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#178,TH:,,Arz3,,A,"670,707",96.51%,AT,,,#178,ID:,,GNX,,A,"442,667",96.53%,FI,,,#178,BE:,,5joshi,,S,"523,517",96.17%,UY,,,,,,,,,,,,,,#178,HK:,,F2X,,A,"472,589",97.59%,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#178,PH:,,Jitterish,,S,"463,213",95.60%,NL,,,#178,TR:,,Clutch,,A,"634,763",97.85%,AR,,,#178,SG:,,GSBlank,HR,A,"356,602",93.04%,GR,,,#178,PH:,,LordGabriel,HR,A,"540,601",98.09%,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#179,HK:,,Hibiki,,A,"670,406",96.04%,JP,,,#179,AT:,,tomadoi,,A,"442,579",95.35%,CN,,,#179,TH:,,-Kedama,,A,"523,075",95.51%,AT,,,,,,,,,,,,,,#179,TR:,,Orkay,,A,"466,800",98.14%,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#179,TH:,,Arz3,,A,"459,373",92.92%,CN,,,#179,TW:,,Shirosora,,A,"630,615",98.36%,DK,,,#179,HK:,,RevengeWolf,NM,A,"355,337",92.68%,JP,,,#179,MY:,,n0 head,HR,A,"539,596",97.48%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
