,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#265,BE:,,hexi,,A,"475,793",99.41%,1,,,#265,FR:,,calangi,,A,"472,044",98.60%,2,,,#265,KZ:,,3uma,,A,"470,767",97.82%,2,,,#265,CL:,,xXChokgamerXx,,A,"386,064",96.35%,1,,,#265,PE:,,SapeSape,,A,"392,359",97.03%,1,,,#265,BE:,,Hanori,,A,"260,034",93.71%,2,,,#265,ID:,,Hakui Koyori,,A,"376,005",95.69%,2,,,#265,CH:,,-Spartan,,A,"430,676",97.85%,2,,,#265,MX:,,Nuni,,A,"576,890",94.51%,2,,,#265,VN:,,Another Guy,,A,"490,845",96.14%,1,,,#265,PE:,,SapeSape,,A,"400,106",97.01%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#266,NZ:,,5aiyku,,A,"475,622",99.53%,2,,,#266,ES:,,A L E P H,,A,"471,695",97.78%,1,,,#266,AT:,,Akuma no Tenshi,,A,"469,814",98.02%,2,,,#266,VN:,,Another Guy,,S,"385,292",95.86%,1,,,#266,MX:,,Nuni,,A,"392,103",96.70%,2,,,#266,HU:,,defii,,A,"258,775",93.77%,1,,,#266,LV:,,hihihaha142,,A,"375,980",96.95%,2,,,#266,SG:,,qstronaut,,A,"430,198",97.80%,2,,,#266,GR:,,JackPaX,,A,"576,399",95.01%,1,,,#266,ID:,,MejiroMcQueen,,A,"488,371",94.51%,2,,,#266,DK:,,autofister,,A,"400,104",97.42%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#267,SE:,,melwem,,A,"475,412",99.21%,1,,,#267,IL:,,tyty5180,,A,"471,366",97.37%,1,,,#267,NL:,,John breathe,,A,"469,167",96.67%,2,,,#267,DK:,,iamVill,,A,"384,987",90.55%,1,,,#267,DK:,,iamVill,,A,"391,849",96.50%,2,,,#267,MY:,,Chiyuu,,B,"256,921",91.95%,2,,,#267,PH:,,LordGabriel,,A,"374,580",95.31%,2,,,#267,VN:,,Another Guy,,A,"430,102",98.77%,1,,,#267,GR:,,trushpack,,A,"575,973",96.26%,1,,,#267,LT:,,ganjanov,,A,"487,440",94.91%,1,,,#267,GR:,,-Puyu,,A,"398,879",97.55%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#268,HK:,,ming0328ming,,A,"475,368",99.41%,2,,,#268,LV:,,waywern2012,,A,"470,805",97.37%,1,,,#268,TW:,,Ruyaya,,A,"463,482",96.40%,1,,,#268,HK:,,misha awa,,A,"384,673",95.60%,1,,,#268,SE:,,Lightningfox,,A,"391,041",95.97%,1,,,#268,MY:,,mint breeze,,B,"255,331",92.22%,1,,,#268,PE:,,SapeSape,,A,"371,876",96.38%,1,,,#268,AR:,,Amuro,,A,"429,066",98.62%,1,,,#268,VN:,,def,,A,"575,789",97.76%,1,,,#268,NL:,,Wind Tales,,A,"487,421",94.02%,2,,,#268,AU:,,cloppit,,A,"398,372",98.10%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#269,UY:,,El Milanga,,A,"475,248",98.91%,2,,,#269,CN:,,Crystal,,A,"470,379",97.73%,2,,,#269,NL:,,G e n g a o z o,,A,"462,656",97.46%,2,,,#269,CL:,,xXChokgamerXx,,A,"384,571",96.09%,2,,,#269,IL:,,MrPotato,,A,"390,902",97.53%,2,,,#269,IT:,,MeOwz,,A,"255,025",92.95%,1,,,#269,CH:,,Sil,,A,"371,833",96.48%,2,,,#269,PE:,,[MG]Arnold24x24,,A,"428,910",97.99%,1,,,#269,SE:,,Grippeh,,A,"574,760",98.78%,2,,,#269,TW:,,Flyer,,A,"487,131",94.20%,1,,,#269,IL:,,PaintedKoala,,A,"398,096",96.43%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#270,ES:,,junamat,,A,"475,102",98.85%,1,,,#270,RO:,,origin_,,A,"470,379",97.52%,1,,,#270,HR:,,The Fart Lord,,A,"462,175",96.40%,1,,,#270,SA:,,Riquiria,,B,"383,573",90.73%,2,,,#270,VN:,,smthelse,,A,"390,713",98.01%,1,,,#270,GR:,,Leftie,,A,"254,404",93.89%,2,,,#270,CH:,,Skellers,,A,"371,665",94.58%,2,,,#270,BA:,,dax420,,A,"427,976",98.19%,2,,,#270,MY:,,Harumi Ena,,A,"574,098",93.58%,1,,,#270,FI:,,Isak-,,A,"486,454",93.01%,2,,,#270,SK:,,Permsky,,A,"397,852",96.22%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#271,BG:,,- Frane-,,A,"472,803",99.16%,2,,,#271,TH:,,-Kedama,,A,"469,383",98.23%,2,,,#271,TR:,,spray-,,A,"462,166",97.38%,2,,,#271,AE:,,-aico,,B,"382,094",92.16%,2,,,#271,AR:,,smashcae,,A,"390,029",97.37%,1,,,#271,HK:,,Hibiki,,A,"253,583",93.81%,2,,,#271,SK:,,RafeuX,,A,"371,227",94.41%,1,,,#271,AR:,,Bomilk,,A,"427,057",96.94%,2,,,#271,GR:,,MyAimPeeps,,A,"572,562",95.31%,1,,,#271,SE:,,Grippeh,,A,"486,215",95.74%,1,,,#271,HK:,,F2X,,A,"397,380",96.93%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#272,PT:,,Kuronora,,A,"471,934",99.07%,1,,,#272,GR:,,Nekkid,,A,"466,650",97.31%,1,,,#272,VN:,,Seamie,,A,"461,736",96.38%,1,,,#272,ES:,,BabyScylla,,B,"380,061",92.60%,2,,,#272,KZ:,,shiyumi,,A,"389,038",96.56%,1,,,#272,AR:,,Penguo,,A,"251,909",93.12%,1,,,#272,RO:,,badeu,,B,"369,875",92.64%,2,,,#272,DE:,,Fleh,,A,"426,835",97.44%,2,,,#272,IL:,,F3n1X,,A,"572,254",97.95%,1,,,#272,CZ:,,Dri3x,,A,"485,078",95.39%,2,,,#272,AR:,,viciobylike,,A,"397,081",97.73%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#273,BE:,,Mornis,,A,"469,098",99.17%,1,,,#273,HU:,,Winkero,,A,"464,243",96.54%,2,,,#273,IL:,,MrPotato,,A,"459,085",94.74%,1,,,#273,LV:,,hihihaha142,,A,"379,418",95.57%,2,,,#273,GR:,,Nekkid,,A,"388,941",97.67%,1,,,#273,TH:,,TzArtifactz,,B,"251,531",91.28%,1,,,#273,MY:,,Rampax,,A,"367,384",93.71%,1,,,#273,PR:,,Unexpected,,A,"426,014",97.72%,2,,,#273,TW:,,Shirosora,,A,"571,920",98.26%,1,,,#273,UA:,,Kotsik,,A,"484,590",95.65%,2,,,#273,JP:,,Furamun,,A,"397,069",97.20%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#274,BE:,,[ Unmei ],,A,"468,406",99.03%,2,,,#274,RU:,,Hober38,,A,"463,897",98.17%,2,,,#274,UY:,,El Milanga,,A,"458,391",96.80%,2,,,#274,AT:,,fedoragoose,,A,"377,672",93.80%,1,,,#274,HU:,,Indicolite,,A,"388,216",97.53%,2,,,#274,VN:,,Seamie,,A,"250,995",93.79%,2,,,#274,ES:,,[dekori],,A,"365,634",96.08%,2,,,#274,KR:,,MYKEYBOARD,,A,"425,280",98.33%,2,,,#274,UA:,,dench,,B,"571,245",91.72%,2,,,#274,CZ:,,Dri3x,,A,"483,798",95.39%,1,,,#274,UY:,,El Milanga,,A,"396,476",95.66%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#275,NO:,,Melvr,,A,"468,343",98.93%,1,,,#275,KR:,,Chipori,,A,"461,993",97.52%,2,,,#275,IT:,,BELLOFIGO,,A,"458,029",96.53%,2,,,#275,TH:,,-Kedama,,A,"377,451",94.30%,1,,,#275,DK:,,thebeastjona,,A,"387,052",98.17%,2,,,#275,IN:,,ArtoriaMyAngel,,B,"250,890",91.07%,1,,,#275,FI:,,savilju,,A,"365,615",95.35%,1,,,#275,UA:,,CRIMEA,,A,"423,462",98.67%,2,,,#275,UY:,,PLOXARU,,A,"570,781",98.02%,2,,,#275,IT:,,Duke,,A,"483,064",93.34%,2,,,#275,SG:,,Tebi,,A,"396,176",96.41%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#276,AT:,,fruit cup,,A,"468,276",99.14%,1,,,#276,CZ:,,fisskill,,A,"461,379",97.89%,2,,,#276,SE:,,Fejlan,,A,"454,365",95.80%,1,,,#276,TR:,,Raikouhou,,S,"376,987",95.03%,1,,,#276,MY:,,mabayu,,A,"386,284",95.56%,1,,,#276,HK:,,Hibiki,,A,"250,549",93.61%,1,,,#276,ID:,,Hakui Koyori,,A,"365,082",94.55%,1,,,#276,JP:,,shouponpon,,A,"422,484",98.14%,1,,,#276,SE:,,Andros,,A,"570,397",95.88%,2,,,#276,DK:,,Sobu-,,A,"482,474",95.91%,1,,,#276,HU:,,gecseboti,,A,"395,708",96.21%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#277,BY:,,khaurege12,,A,"468,270",99.12%,1,,,#277,AR:,,Bomilk,,A,"460,015",97.14%,2,,,#277,AR:,,viciobylike,,A,"454,159",96.57%,2,,,#277,MK:,,Deviation,,B,"376,868",89.87%,2,,,#277,ID:,,Thatnoobguy,,A,"385,384",97.45%,2,,,#277,AE:,,sylriu,,B,"249,585",91.22%,1,,,#277,BY:,,bern1sh,,A,"364,772",94.72%,1,,,#277,IL:,,cihp,,A,"421,042",98.22%,1,,,#277,RO:,,AlexBelea,,A,"569,850",95.46%,1,,,#277,CH:,,TheLBGovernment,,A,"482,339",94.28%,1,,,#277,DK:,,autofister,,A,"395,292",97.37%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#278,VN:,,Another Guy,,A,"468,264",99.19%,2,,,#278,CO:,,MinsterDA,,A,"459,308",96.44%,2,,,#278,CL:,,xXChokgamerXx,,A,"453,320",97.21%,1,,,#278,TW:,,GAO HAO,,A,"375,846",94.38%,2,,,#278,TR:,,Shinkiro,,A,"385,213",95.70%,1,,,#278,RO:,,Kehest,,B,"249,337",91.54%,2,,,#278,BE:,,Hanori,,A,"364,135",95.14%,1,,,#278,HK:,,flyond,,A,"420,679",97.85%,1,,,#278,AE:,,aim1trick,,A,"569,069",97.36%,1,,,#278,ES:,,Palodex,,A,"481,984",95.19%,1,,,#278,ES:,,A L E P H,,A,"393,939",97.37%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#279,PL:,,gnahus,,A,"467,910",99.14%,1,,,#279,MX:,,Sodor,,A,"458,048",97.57%,2,,,#279,MO:,,Chino-,,A,"451,831",95.34%,2,,,#279,KZ:,,Ravexi,,A,"374,602",94.90%,2,,,#279,NZ:,,5aiyku,,A,"382,935",97.58%,1,,,#279,AT:,,fruit cup,,A,"248,700",93.38%,2,,,#279,LV:,,hihihaha142,,A,"363,540",95.41%,1,,,#279,SG:,,GSBlank,,A,"419,722",98.66%,2,,,#279,BR:,,tayko,,A,"567,044",96.39%,1,,,#279,BY:,,dados123,,B,"481,348",90.42%,2,,,#279,RO:,,Kehest,,A,"392,993",95.71%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#280,IN:,,Smudgy24,,A,"467,459",99.24%,2,,,#280,KZ:,,MyAngelRasseru,,A,"457,411",97.61%,1,,,#280,AR:,,smashcae,,A,"451,404",96.00%,1,,,#280,DE:,,Tim Kackner,,A,"374,052",96.17%,1,,,#280,BA:,,Emchi,,A,"382,181",96.61%,1,,,#280,UA:,,EPEMA,,B,"247,561",92.44%,2,,,#280,JP:,,shouponpon,,A,"363,450",96.52%,2,,,#280,TH:,,ChaiPhukChep,,A,"419,650",98.25%,2,,,#280,GE:,,Radmos_,,B,"564,960",92.77%,1,,,#280,MO:,,Chino-,,B,"480,753",92.34%,2,,,#280,IL:,,cihp,,A,"389,924",97.22%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#281,ID:,,GNX,,A,"466,459",98.02%,1,,,#281,SG:,,GSBlank,,A,"456,735",97.17%,1,,,#281,AR:,,Penguo,,A,"449,817",97.46%,2,,,#281,AE:,,suurii,,A,"373,046",93.36%,1,,,#281,SK:,,Drxvmik,,A,"380,185",96.01%,1,,,#281,UA:,,EPEMA,,A,"246,704",92.57%,1,,,#281,KZ:,,shiyumi,,A,"361,734",93.89%,1,,,#281,ES:,,towny1,,A,"419,390",98.27%,2,,,#281,IT:,,Toukai Teiou,,A,"564,772",95.38%,1,,,#281,DK:,,Polle,,A,"480,124",94.51%,2,,,#281,UY:,,Rebo,,A,"389,768",97.55%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#282,SE:,,Guyra_,,A,"466,392",98.33%,1,,,#282,CO:,,-WarbOsu-,,A,"456,689",94.57%,2,,,#282,JP:,,hosesan1020,,A,"449,031",96.53%,2,,,#282,JP:,,hosesan1020,,A,"372,538",95.16%,1,,,#282,CZ:,,fisskill,,A,"379,578",96.64%,1,,,#282,NL:,,Wind Tales,,B,"243,384",91.99%,1,,,#282,GE:,,nawhbody,,A,"360,622",96.41%,2,,,#282,ID:,,lifeline,,A,"418,969",97.35%,1,,,#282,LT:,,ganjanov,,A,"558,010",97.43%,2,,,#282,UY:,,PLOXARU,,A,"479,076",96.44%,2,,,#282,MO:,,Chino-,,A,"389,544",95.05%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#283,HK:,,misha awa,,A,"466,248",99.19%,1,,,#283,NL:,,John breathe,,A,"454,852",97.85%,2,,,#283,SE:,,Lightningfox,,A,"448,956",95.88%,1,,,#283,AT:,,Teppi,,A,"370,941",95.13%,1,,,#283,IL:,,Galog,,A,"379,183",96.37%,2,,,#283,CN:,,Ledeau_Fox,,B,"243,169",91.18%,1,,,#283,MY:,,mint breeze,,A,"359,351",94.84%,1,,,#283,SE:,,Andros,,A,"418,892",97.33%,1,,,#283,LT:,,Torment,,A,"557,249",97.19%,2,,,#283,TH:,,chests,,A,"478,831",93.96%,1,,,#283,GR:,,-Puyu,,A,"387,576",97.55%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#284,GR:,,JackPaX,,A,"465,735",99.26%,1,,,#284,CO:,,Pabloniichan,,A,"453,058",98.18%,2,,,#284,TH:,,-Kedama,,A,"447,886",97.15%,2,,,#284,RO:,,etn,,A,"368,455",93.65%,2,,,#284,ES:,,Palodex,,A,"378,705",96.29%,1,,,#284,MX:,,shiromisu,,B,"242,664",91.79%,1,,,#284,BG:,,SynchroHD,,A,"356,083",94.77%,1,,,#284,AT:,,Teppi,,A,"418,847",98.24%,1,,,#284,AT:,,z9a,,A,"555,617",95.05%,2,,,#284,JP:,,hosesan1020,,A,"477,219",94.27%,1,,,#284,CL:,,Lasseh,,A,"386,060",96.09%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#285,MY:,,mint breeze,,A,"465,727",99.19%,2,,,#285,US:,,Pezz,,A,"448,606",98.36%,1,,,#285,UY:,,helvetia,,A,"447,271",97.63%,1,,,#285,PR:,,Unexpected,,B,"367,615",90.73%,2,,,#285,PH:,,Rammu,,A,"377,949",97.55%,1,,,#285,LV:,,Murzikk,,B,"242,570",91.07%,1,,,#285,VN:,,_Casiofx580vnx,,A,"355,713",94.43%,2,,,#285,PE:,,SapeSape,,A,"418,122",97.70%,1,,,#285,KZ:,,Ravexi,,A,"554,635",96.51%,2,,,#285,CO:,,Okinari,,A,"476,368",93.48%,2,,,#285,UY:,,helvetia,,A,"385,846",97.19%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#286,NL:,,Burning John,,A,"464,378",98.57%,1,,,#286,AE:,,-aico,,A,"448,592",97.84%,2,,,#286,SA:,,osu shallah,,A,"447,208",95.59%,2,,,#286,IL:,,Galog,,B,"367,171",91.80%,1,,,#286,PH:,,zonelouise,,A,"377,880",97.51%,1,,,#286,IN:,,OsuMaster1290,,A,"241,378",92.93%,1,,,#286,SG:,,hollowknees,,A,"355,221",96.58%,2,,,#286,CZ:,,Tachyon Agnes,,A,"417,990",98.54%,1,,,#286,BY:,,bern1sh,,A,"554,276",94.84%,1,,,#286,KZ:,,MyAngelRasseru,,A,"475,462",95.39%,2,,,#286,LV:,,waywern2012,,A,"384,600",94.98%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#287,SG:,,qstronaut,,A,"463,055",98.97%,2,,,#287,HU:,,gecseboti,,A,"448,394",98.25%,1,,,#287,TR:,,Ievi-,,A,"446,661",97.61%,1,,,#287,TH:,,Arz3,,A,"366,431",95.49%,2,,,#287,TW:,,GAO HAO,,A,"377,217",97.50%,1,,,#287,JP:,,haga1115,,A,"241,171",92.14%,2,,,#287,FI:,,savilju,,A,"355,040",94.74%,2,,,#287,BG:,,hlanden,,A,"417,238",96.68%,2,,,#287,MX:,,Nuni,,A,"553,864",96.10%,1,,,#287,MX:,,-Wolfy-,,A,"474,550",95.45%,2,,,#287,FI:,,savilju,,A,"384,245",96.53%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#288,UA:,,dench,,A,"462,743",99.14%,2,,,#288,AE:,,-aico,,A,"446,930",96.90%,1,,,#288,CN:,,lolol234,,A,"446,584",97.73%,2,,,#288,BE:,,hexi,,A,"366,397",94.56%,2,,,#288,AT:,,tomadoi,,A,"376,986",97.36%,1,,,#288,SG:,,Tebi,,B,"239,374",91.75%,2,,,#288,HK:,,Tsukime,,A,"354,506",94.48%,2,,,#288,SK:,,Drxvmik,,A,"417,212",97.85%,1,,,#288,CL:,,xXChokgamerXx,,A,"552,364",97.72%,2,,,#288,IN:,,Smudgy24,,B,"473,080",93.02%,2,,,#288,SK:,,Permsky,,A,"383,347",96.05%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#289,JP:,,Homutan,,A,"462,425",99.19%,2,,,#289,SA:,,axon da gangsta,,A,"446,471",98.44%,1,,,#289,CH:,,marcel7,,A,"445,072",95.67%,1,,,#289,VN:,,Seamie,,A,"365,913",95.78%,2,,,#289,AE:,,sylriu,,A,"376,219",97.09%,1,,,#289,NL:,,G e n g a o z o,,A,"237,838",94.06%,1,,,#289,TR:,,Ievi-,,A,"353,846",95.74%,2,,,#289,MY:,,mint breeze,,A,"417,034",98.27%,1,,,#289,GE:,,nawhbody,,A,"552,150",95.62%,1,,,#289,AT:,,z10a,,A,"471,848",94.01%,2,,,#289,NL:,,John breathe,,A,"382,221",97.82%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#290,UY:,,PLOXARU,,A,"462,339",99.28%,2,,,#290,SG:,,Cymango,,A,"444,500",96.68%,1,,,#290,RO:,,Kehest,,A,"443,830",96.55%,1,,,#290,MT:,,Shircals,,A,"365,105",94.90%,2,,,#290,PT:,,uatzap,,A,"375,632",97.89%,1,,,#290,AT:,,tomadoi,,A,"237,737",92.93%,2,,,#290,ES:,,towny1,,A,"352,592",94.71%,2,,,#290,TH:,,Hinamon,,A,"415,712",98.74%,1,,,#290,SE:,,scylla,,A,"549,595",97.08%,2,,,#290,NZ:,,HaSappy,,A,"471,247",96.56%,1,,,#290,CZ:,,Tachyon Agnes,,A,"381,281",96.80%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#291,NZ:,,pii,,A,"462,291",98.90%,2,,,#291,KR:,,Amamya Kokoro,,A,"441,282",97.29%,1,,,#291,NL:,,John breathe,,A,"443,712",97.17%,1,,,#291,IN:,,_Cyan,,A,"364,209",94.77%,1,,,#291,ID:,,GNX,,A,"375,554",97.15%,2,,,#291,BY:,,Tepe6oHbka,,B,"236,809",88.81%,1,,,#291,IL:,,PaintedKoala,,A,"352,081",95.60%,2,,,#291,FI:,,vaadin peukkua,,A,"415,360",98.69%,1,,,#291,DE:,,yary,,A,"549,003",95.65%,2,,,#291,DK:,,mads,,A,"471,211",95.87%,2,,,#291,CL:,,xXChokgamerXx,,A,"380,841",97.16%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#292,HU:,,csaba21123,,A,"462,064",98.47%,1,,,#292,NL:,,Dolter,,A,"437,989",96.45%,1,,,#292,KZ:,,shiyumi,,A,"443,374",97.32%,1,,,#292,BY:,,dados123,,B,"364,118",91.90%,2,,,#292,IN:,,ArtoriaMyAngel,,A,"374,983",97.36%,1,,,#292,AE:,,suurii,,A,"236,451",93.14%,2,,,#292,BE:,,hexi,,A,"349,080",96.72%,2,,,#292,PT:,,RafaMat,,A,"414,297",98.27%,1,,,#292,KZ:,,ItzZeroIce,,A,"548,616",97.43%,2,,,#292,TW:,,Shirosora,,A,"471,131",94.70%,1,,,#292,UY:,,Melxdy,,A,"378,977",97.38%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#293,PT:,,uatzap,,A,"461,240",99.12%,1,,,#293,PE:,,SapeSape,,A,"437,485",96.93%,2,,,#293,NL:,,Wind Tales,,A,"438,877",94.76%,1,,,#293,TR:,,spray-,,A,"363,172",96.61%,1,,,#293,VN:,,_Casiofx580vnx,,A,"374,916",96.89%,1,,,#293,CH:,,-Spartan,,B,"235,691",92.50%,1,,,#293,FR:,,Geordie Greep,,A,"348,519",95.17%,1,,,#293,ES:,,[dekori],,A,"413,591",98.17%,1,,,#293,LV:,,xan_ly,,A,"548,390",96.62%,2,,,#293,BA:,,dax420,,A,"469,331",94.89%,1,,,#293,SA:,,Riquiria,,A,"378,254",95.25%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#294,BE:,,Mornis,,A,"460,678",99.38%,2,,,#294,PR:,,zoneluis,,A,"436,873",95.91%,2,,,#294,ES:,,towny1,,A,"438,546",97.02%,2,,,#294,AR:,,Amuro,,B,"362,934",92.63%,2,,,#294,IL:,,tyty5180,,A,"374,360",96.19%,1,,,#294,AE:,,sylriu,,B,"233,561",88.21%,2,,,#294,AE:,,sylriu,,A,"347,715",95.80%,1,,,#294,KR:,,Chipori,,A,"413,323",97.83%,2,,,#294,NO:,,papercandle,,A,"541,969",97.86%,2,,,#294,KZ:,,ItzZeroIce,,A,"469,303",95.53%,2,,,#294,TH:,,Arz3,,A,"377,947",96.71%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#295,GR:,,trushpack,,A,"460,605",98.76%,1,,,#295,SE:,,Andros,,A,"433,876",97.49%,1,,,#295,SG:,,Dawnwing,,A,"436,637",94.19%,2,,,#295,HK:,,misha awa,,S,"362,526",95.44%,2,,,#295,CO:,,Jekuru,,A,"374,249",96.64%,1,,,#295,MY:,,mint breeze,,B,"232,588",89.93%,2,,,#295,SK:,,RafeuX,,A,"347,054",96.72%,2,,,#295,BG:,,- Frane-,,A,"412,808",97.31%,2,,,#295,PH:,,NathanRam1918,,A,"540,080",96.60%,1,,,#295,CZ:,,fisskill,,B,"464,465",92.61%,1,,,#295,VN:,,Another Guy,,A,"376,182",97.00%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
